qid,question_text
0263dc9fada7aa4e473b,How are obituaries written?
0263f44d477cc05e316f,What is going to be the future of Reliance Communications?
0264106cf2e02c808cd8,Is our prime minister Modi trying to turn Indian into a Hindu Nation?
02641ef5e7e282fbb0f8,Who is better Messi or CR7?
02642144b626372dd234,"I am looking to get my PhD in Physics, but I have a family (wife and kids). Has anyone gone through their PhD in Physics with a family? How did it go?"
0264495f7ffce32802d6,Which are the biggest dog breeds suitable for Indian climate?
026474ff44bd9f305659,How Americans can be safe in Pakistan?
0264767d1e3a5ffe3e4e,Which artists produce songs similar to Jon Bellion's?
0264855174cf43853de4,Why should I go to graduate school?
0264c872c515d9683408,Can we like the person who manages us? When?
0264dc1728d261230a6b,How do you clean a condenser coil?
0264e2f95daae972b72f,Why are a majority of civil war battles in the summer usually in the months of (May-September)?
0265813ad135be29ec82,What is the appeal of David S. Pumpkins from SNL?
0265a4bd016eccfb1394,What is your favorite video game story?
0265e16e08b541a325a0,What does a woman feel during rape?
0265ecd924693cd8e37c,What can help a person escape from underemployment?
0265f6b0c04e941a5aa6,How can I overcome my fear of speaking my mind without any hesitation?
0266b726a5959bb934e5,Why did Stalin look Semetic in his physical traits? Was he a jew?
0266be8ebb2cf370261c,Why do people ask stupid questions on Quora about stupid stuff?
0266f596b8035f559935,What are some differences and similarities between ISFPs and INFJs?
0267730ed8f326e2072e,What are the health risks of giardiasis?
026799710a3079815b5e,How globe earth supporters can still believe in globe earth even there are thousand of facts that proves the real earth is flat?
0267cdf27323cb1cd4a1,How do you store peacock feathers?
02684d261479183b3d24,"Does the NRA manufacture any weapons? If not, why are they blamed for gun violence?"
02686b5a9cccf6e40061,Who is your favourite football (soccer) hard man?
0268a67d380d0e24a666,How is it that cisgender people don't care as much as transgender people about being misgendered on purpose?
0268c2570bc2c336abed,Can a semi Persian cat look like a pure Persian cat?
0268f6e4f8fa3714765a,What applications do Spatio-Temporal statistical models have in artifificial intelligence?
02690ab9c8a67626d1de,Are dirty questions allowed on Quora?
02691959b2fe484ff106,What would happen in ecosystem of all of snake will die?
02692229ecc7c8eb38d4,What type of graduation need to become IAS?
026923fa9c1471caeb4f,What is the cheapest bulk email verification service online?
0269555bf171fc17449a,"How do you rank these in terms of reasonable pricing; GRT, Lalitha, Malabar, Joyalukkas, Kalyan & Bhima?"
0269845cf5eabf9412c2,Is Turkey safe to travel?
026984acec583c1cca72,Which is the best advanced anti-rootkit detector?
0269865b297f2a4c9279,If you have a small dent in a disc how would you get it out?
02698c2fa32f4814ce4b,Can you go into labor at 36 weeks pregnant?
02699a6ede3db5541060,"If I am dying and I want to live more, how do I satisfy this last wish?"
0269e59469d745de3238,What are some tips to start programming?
026a259a74fca1738b7e,Which is the best certification SQL or medical coding?
026a2b29e60e0c82f5d6,What are some French jokes?
026a3c4b89db75c7d142,How would you improve a bindongo recipe?
026a93b8c45cfeb38715,Have you seen Google's New Position -1? We know about Featured Snippets at the top of search but this is one step higher. So I had to call it position -1.
026aa1f92b482cb44308,What would be the long term effects of a late orchidopexy for cryptorchidism? Say if it was done at 8-9 years.
026ae78deac7e4f5a3a2,"What is the easy way to say no to always helping people, I seem to help everyone that has a problem difficulty to find a job or anything including money?"
026b2081fcf0a18108f5,What moving companies do routes from Seattle to NYC?
026b6e5012feffb5e1c7,How we can define engineering?
026b84c722e84a41a7c9,"If AC-130s are used to conduct special operation missions, does that mean the entire crew could be considered USAF Special Operations?"
026bae356bcc67eae828,What exactly is Yin-Yang release in detail from Naruto?
026bd15f1654f4a7c6c3,What would be the best gifts for a person who loves drawing/sketching?
026be8bf66bddce58033,How do I make money online (summer 2018)?
026bf8e9c0795401eee2,What are the abortion laws in Poland like?
026c70a5af71ac154a36,How much CIBIL score is required for taking Home loan in Delhi NCR?
026c99bd9faacbc0a201,Why are rumen cannot eat food at the same time?
026cd890138472e25ec7,What does your birth have to be for you to be considered Gen X?
026ceafe690b61edac42,How honest are you really when you say that “you’ve give the shirt off your back” to those in need?
026d07967802bce117d2,Have you ever been in a situation that made you feel like running away?
026d08d300b9beda6380,What are the design patterns in Java?
026d1eadd67bff8fd833,"I will be appearing for SET general this year. What is the difficulty level and how to prepare for it? Also, are there any good books which I can refer to?"
026d2c8177d4230353a4,Why did Microsoft remove the Subsystem for UNIX-based applications in Windows 8 and Server 2012 R2?
026d2ed8789cbbb41cb7,Why didn't the suspension affect my salary and why didn't the suspension affected my salary. Which one is correct?
026d737149cb83860027,I’m 17 about to turn 18 is tin legal to date my boyfriend if he’s 14?
026e007684abdad599c2,Which shops in Sarojini Nagar market sell branded clothes? How do I locate them?
026e05c572715215a977,What hypotheses attempt to explain why some people retain a much sharper memory than their peers when they grow old?
026e1f2b2b863f362c64,What options do Ethereum based tokens have if Ethereum failed or got massively hacked?
026e447af63a045834ad,How can I score 100 marks in computer science in class 12 CBSE?
026e458c6193580b9eb0,"If F1 cars are in Parc ferme, how can they go faster in Q3 than Q2 or Q1?"
026e46d670d59b5a5805,Is the famous monk Gaur Gopal Das (the motivational speaker) a Bengali?
026e5d98827bac55fb54,What is easy way to start online garments business?
026ea2a2c080009b785f,How much horse riding course costs in Pune?
026ebc1f4a75e542d43d,What would happen if the whole world fell under socialism?
026ee5e0ae6096f8a54f,What are the causes of a pulsating pain in my stomach?
026f0465f1a589e8757b,What is machine dependent?
026f3638e565dd591600,Is it okay if I egg your house?
026f3ecdd45c1b23d7ed,What are your favorite questions?
026f412d670c760b819c,How can we be confident that you're not a Sasquatch?
026f9c8cfe5219b98cf3,Why man's couldnt reach the destination point?
026fa1ce901c2bf57900,What are the chances Mamata Banarjee wants to join Bangladesh or wants an independent West Bengal?
026fa5c7bf20ea7ecfde,What is your opinion about AISECT University?
02706ebeacd9a76624b7,What are the factors responsible for electron affinity?
0270720d4abb85698454,What are all the things which can be done to improve the world by someone who feels bored and has the ability to use devices to access the internet?
02707fc76db5b1ad9a69,What are the stages involved in the mitosis of plant?
0271a3208e22cee246d1,Why can't I check out my jnuee result for MA in politics (with specialization in international studies) PISM?
0271c08947de513c365e,"How did Joseph Glidden demonstrate the effectiveness of his invention, the barbed wire?"
0271c83d26571bfe15e9,Are there really Israeli soldiers patrolling every street in Israel?
027212bb2c283a5bc982,Can vernier caliper measure internal diameter?
02721c22b0afb239d805,What does HS stand for in your answer?
02723c19683aee3c438c,What are the most harmful/toxic substances found in electronic devices?
0272466962d74e022dcf,What does a boy think of a girl if she is too kinky? Does he consider her a slut or as a future sexual object or he just enjoys her kinkiness?
0272590aae791be7b011,Masters in economics from Delhi School of economics vs MBA from IIM. Which one is better?
0272deb1d6f35bf78963,In 33years old lady how can I join CBI?
02730055817e6ab5ac4d,What are types of disorders and impurities?
0273046d1e883837a37c,Why does the angle increase in size?
02731f5b2d7c1c314232,How do you know that the SNK manga is going to end in October 2018?
0273a0d2e4d8527a7e07,Does an eyebrow flash signal attraction?
0273a9ff5854b2abef26,What are the main book sources for History optional (including maps) in UPSC Mains?
0273d77139e88413bc75,"We can send monkeys into space, why can't we send colorblind people?"
02742dd46b42a3cf7aab,Is Joking about someone's puberty bad?
0274321507dd65fb1268,Can a person tell if a guy is a virgin or not?
02745f688c379befeec6,What should an undergraduate do to build up his or her financial ability?
027471553cb9e0082423,Should criminals die?
0274731b1ef07be69972,Is Donald Trump as stupid as he talks?
02749f0f9f793c0c1dfc,"Why don't we get rid of factory-made guns? If guns are so easy to build, why don't we just force everyone who wants a gun to build their own?"
0274cb4406d252548604,Why don't I find Semrush (Spy report) keywords on my competitor blogposts?
02753ed1e652bf1e342b,If a guy of your class messages you on Facebook will you find it odd?
027559bb2d53bf959844,"Being a BJP supporter, are you satisfied with the MCD house tax being waived for Vijay Goel, but not for you?"
027566144f85af643580,What university grade do I require for swinburne or deakin?
0275732c00da2138bf61,I have gastritis. My GP gave me some medicines. I refuse to take that. Is it possible to heal gastritis by myself?
0275800f3f28dba7af12,What is a Marathi word for 'profile'?
027585e9c359f20f730a,Why is Trump not sending FEMA into the tornado ravished south?
0275aac81024e3580c44,Where can I download research literatures freely?
0275f397c642e0c2ab50,What are these white patches in the car stepney area? Are the brown patches rust?
02762b494db26a06e225,Is ogens experts BPO in new Delhi fake?
02762d10db3bda6b8c09,My rank in JEE Advanced 2017 was 5292. What options are available for me. Should I prefer to enter older IIT or the newer ones?
027693a0394912dee8b3,How do I develop my own home brewing recipes?
0276c7fb9e51a224e6d9,What is the best course in IGNOU for job purpose?
0276db2c0bca03aee737,How can I crack GD PI of Banasthali university for MBA?
027707b5232cd95ec7a3,Who know the President of EU?
02771b3a48b9e5e26909,What is a 3 second violation in basketball?
027764934d4eb7202e51,What is the timeline like for when humanity split into visually distinct races?
0277774bc4890f062001,How far in advance can you book a California behind the wheel drivers test?
027783a6d46bf3a2a2e2,Isn't it highly disrespectful to the divinely blessed AR-15 rifle to have it tossed in a corner like some bit of trash? Shouldn't that be punished in some way?
0277ee00fa7db7862b5d,What is the best way to make the Hindu Brahmins come out of their elitism showered upon them unnecessarily in books like Manusmriti ?
02784fc2c9c9c7668633,How do you know if a chicken is male or female?
02785e3f96b22693fca3,Will Venezuela have a new puppet like Shah of Iran?
02786b9581c7a621061f,How is IIIT Guwahati?
02789881419d261396e4,"Is this a public opinion in Turkey about a comment once made by a Turkish friend that "" the Greek Cypriots are as much ""Greek"" as Erdogan is "" ? Which means that they are NOT Greeks, but they are just Greek speaking local Cypriots."
0278da8182970971def0,How do you write a thank you letter for project completion?
027910468dcd51cdbc50,What fire alarms did they have in 1934?
027915ac06218e3a13af,What are some govt. jobs which don't require minimum percentage in graduation?
02792eef8283190ea563,How can one stay back in Spain without any job visa?
02796b28f78ad2863b81,My daughter suffers from depression. What can I do to help her?
02799bef5127b0d697e6,Do you think social media and technology has made people more anti social?
0279adbcd2f074b00ec8,What motto would you start a country with?
0279afb53ecb6397943d,Is it illegal to notarized a document without the person present or knowledgeable of document signing?
027a495400250b6ca99b,What are the secondary functions of commercial banks in the US?
027a6c159e5fba1e7a73,"Does Sean Barron really got ""cured"" from Asperger's as mentioned by him in some book that he co-authored?"
027ab7fc1033e838117a,"If a bat eats a mosquito with Malaria, will the bat become infected with the disease?"
027afc12cf983430959c,"If I were to leave earth in a magical spacecraft, could I never reach an ""edge"" of the universe and move outside it, but would find instead that, eventually, I'd only returned to the point where I started?"
027b257ea32dd7e5a9c8,What are some good scholarships for Irish students?
027b2737c00331dffffb,How did we prove the conservation of energy law?
027ba30f29d164d54142,Where can I find remote cars in Bangalore?
027bb4f54acdb719ef38,How can I choose a tools &softwares for preparing my paper?
027bc26076bcbf9f3fc1,Where did the mainland Chinese expression 牛屄 and 傻屄 come from?
027bc3be1e78cc9ed598,Which branch is likely to take over CS in the coming years?
027c01bf8f78ca4c93e5,What would Nicholas II of think Of Joseph Stalin?
027c27885c693027b343,What kind of shoes (color and style) should I wear with wine colored skinny pants?
027c9819a949cc0cf44f,How do we know that God is real?
027d0ab9726733cba79c,How can I increase the amount of deep sleep?
027d25a48c2ecb976c82,Why do people think the moon landing was real? It was obviously fake?
027d311b1762c1b7b612,What are some things to note when visiting New York?
027d3759c4c197fc53c5,What is the key to success? What can you do to always get what you want?
027d4f14cb298cc4f4a4,What are bison babies called?
027dc7f65ea7f136bb51,What are some of the usages of a quantum computer?
027dd509f925b187e59f,What purpose does Heifer International serve?
027dd936b2d44129aa8c,Can miniscule light frequencies move individual atoms?
027deb577baec11da8fd,Why are dinosaurs not in the Bible?
027e033b15b3fd38ea50,What is meant by under and over reinforcement?
027e411a65af6de18d3a,Whom is the Berkley Earth beneficial for?
027ea8d12cb1f4f56f64,How would a stereotypical middle schooler act?
027ece94f51ce4cbb6a6,How does IIT Delhi manages to stay ahead of IIT Bombay in QS World University Rankings?
027f05ca852074761fa7,What are the tips for better body build up?
027fe04471b03a1cfe52,What benefit I can get if I buy wholesale from China?
027fe34355bd82273b6f,"How do you manage billions of personal dollars? Do you just eat at extremely fancy places, or do you budget your wealth if so how?"
02801ed1ed6032b1bf69,What is the concept behind work competition?
028047ab5d441e136c64,Why is middle school so boring and repetitive? Does it depend on the school?
0280946a8b0a33007707,What are some health benefits of taking biotin supplements?
02809fbdb9a9a00d6128,What are some unknown facts about chemoautotrophic bacteria?
0280baf362afb171a8be,My boyfriend expects me to practically drop everything I've worked for and pay attention to him. Should I break up with him?
0280c075a9b0f9de1428,Why are Indian journalists biased against Hindus?
0280d0e4579c599d52fa,"More specifically, what are the best social CRM analytics platforms suited for major brands?"
0280d32434be77475a3d,"Would Delaware be a good choice to incorporate for Canadians living abroad doing digital-related corporate sales? I have no ties to Canada, material-wise. Will I still be taxed from Canada should I Inc in Delaware?"
02812ba2315f074e1a47,"If CMI professors can protest against the intolerance in India, why can’t we write about how their students are useless to our society?"
028132d0ee8fdbe47092,Do you find it acceptable to yell at a classmate who ruined your grade for a group project because she's awful at public speaking?
0281634dbed56f3783bc,How do I get a British migration visa with my three children?
028166c9d8ddbe902314,How do I compute aproximation of control points of paralel cubic bezier spline by Tiller-Hanson method?
02816a6162be88c700b4,Which are the best schools for commerce in India at affordable prices?
02816cca39ce93e7cb99,What is the best way to earn a little earning online…Being a full time mom n student?
0281d5076b7180f0f447,What was the age of Kunti on Mahabharat war?
0281df350c8184406771,What are the best brands laptop computers for the new generation?
0281f6e1f03b85604c54,Can I get rid of dead pixels without changing the screen?
0282091a8c2fba15bb58,What is it like to intern at KAUST?
0282172a61fe6e3f02d3,"An apocalyptic scenario renders the entire population of the world dead, except for you. What do you do?"
0282234b267fca70687e,Why do women wait for a guy to initiate a conversation?
028228e0088f1cc680db,What are some unknown puns you know?
0282aef334ce248d9197,"Is it true that Russia used special air defences that made no explosion and instantly evaporated the 71 Tomahawk cruise missiles when they intercepted them, leaving no debris?"
0282b3c9faffd07efa60,Is 4500 mAh battery safe for blackberry Z10?
0282fd307f0171c646e9,What life advice can you give me on my 21st birthday?
02830745ac7cadb49bdb,"Why do people comment ""Reported"" or ""I reported this as insincere"" on questions they perceive to be insincere? What agenda are they trying to push?"
02833f8c0ab2f7f2ac51,What is a better revenue stream for online content: advertising or VOD pricing?
02837bd1d0f6f01783f7,"After getting post in APGENCO as AE, is it really worthy to attempt GATE 2018 exam for PSU'S LIKE ONGC, IOCL, NTPC for electrical engineers?"
028381c28d6d61c9d690,What happens if a pen runs out?
028384a2183de3f7080b,Do you ever think that you're meant to be alone?
0283bfac102218a23a43,What church should I attend?
0283f7e595608e6484d6,How can I get started as a local artist to gain traction?
028406bea41cd4790d93,"If the brain is like the human CPU, where is the RAM and storage?"
028437f14e9f7ecefacf,Why do recruiters ask the interviewee how the interview went?
028445ad1f3229acc3fd,"If you could make a difference in your own life, what would that be?"
028457c1f50c7baab384,What are the reasons of the Venezuelan Crisis?
02845a490fd73c91b2e8,What are some birthday wishes written in Urdu I can put in a birthday card?
0284a3b098779e364af3,How can we help you engage your prospects with a mobile app?
0285132e0ae3d229c729,"What is wrong with the phrase ""born as""?"
02852a3d70ab29ddef87,"If you take an iron paper clip and you stick it near a wire that has direct current flowing through it, what would you theoretically expect to happen to the paperclip due to the magnetism?"
0285e7c3b0f12702ec06,What is the best website builder to integrate uploads documents/music and subscribers (paid)?
0285f826c22ee5904323,What are the eyesight requirements to join the aviation branch of Indian army?
0286172cd11d79e7c254,How can I use public transportation in Amsterdam?
02862138ca75bc8d0791,Why do feminists only fight for rights and not lefts?
028659e5456417389b69,What Is the contribution of kT Bashyam in Karnataka ekikarana movement?
028677875e6f36587e2d,Which acquisition has given betters returns for Facebook between WhatsApp and Instagram?
02868d0d4ca90040b26d,Can a cop stretch the truth to get answers their after?
02869b7a1ee565eebaf6,What drug could make you sleep walk and never remember?
0286aef5799a47344017,What have you done in your youth that you deeply enjoyed but now intensely regret?
0286efed898e156b1855,Why are we destroying our planet at such a fast rate? Why don't we care more?
02870110fe3f09898b5c,What would a recreational spacecraft look like?
0287150210af2ec008be,What are the things you need to remember while opening a new software house?
028734c1ccce9a3781f4,Have you ever sat next to a Trump on a flight?
02874843aaf69d5153c6,Why is Brazil so colour prejudiced?
0287b76cf73648bcaa40,What are some examples of devices that work on a laboratory scale but do not once scaled up to an industrial one?
0287d13e7644f4353df4,How is Himalayan pink salt mined?
028821da128ccf9cf972,Can a seventh semester electrical engineering student apply for AFCAT exam?
028880016cfa1d711d35,How do I bake semi-sweet chocolate chip cookies?
02888eabb871b1e0c52e,Is Swift a good language to get into robotics and artificial intelligence if I wanted to start in mobile development first?
0288d3494e8775008ba5,Is electrical and elctronics branch guy eligible for applying IBPS SO IT officer?
0288df19db22d1d08dfa,Was the communist rule in Bengal fruitful?
0288f01e4b4a833e9479,How do I prepare for GRE exam in 4 months?
0288f98a4c63e500c471,What is a beginner's guide book for human psychology?
02890e5f78f64080e26c,What is your next big thing?
02890eb2852815f83d90,What are some metahumans worse than Yorkin in the Flash TV show?
02892a4fa23db9e33a19,Which methods can be used to distribute frozen products in small containers without the need of a refrigerated van?
028938543443673d296d,What are examples of Mexican band instruments?
028971e32565f05392ad,How can I find the most expensive keywords for Google AdWords using the Google AdWords keyword planner solely?
0289b166f13e14eaf698,"How can you tell if a business sees you as a loyal/cooperative customer to value, or as an easy sheep to fleece?"
028a58573b4d11e3067d,Who would be the last person you'd ask for a favor?
028aafe34141ad382c12,What are the BPO companies in Madurai?
028ad625d5fc70692504,What are some good books for self-studying physics?
028aea5c2e3c4eba985b,What will be the best gift 2018 for your mother this women's day?
028b112aae9634de613d,What does Islam say about sexual frustration?
028b4cbf52f446289dea,Does weather control exist?
028b4db31f4533ba4c67,"Do Quora moderators always find something wrong with my questions, as their job is to do so?"
028b58a7b2cb78d4a467,Where can I study heterodox economics for free?
028b74576f36de2d5f6e,Is it possible to use Netflix premium with 8 people?
028bbb843222f6ba7640,What programming/computer science MIT OCW courses should I take to study my own cybersecurity degree?
028be302022b567dcf5a,What jobs and opportunity we can get from quantum physics?
028c09a851a2f9a270dd,"As a pianist, when recording or performing someone's piece, is it okay to change some of the notes and/or ryhthms?"
028c0baae880f2dea791,Which terrifies you more: the Blight from A Fire Upon The Deep or The It from A Wrinkle In Time?
028c2c119751af41d3ec,What chemical can be used to melt metal?
028c6843617ce0562611,What happens if someone add petrol in diesel car or vice versa?
028c8bc2dd9e5001a395,Which MBA should I do after completing my BMM?
028d02b319e45683ca09,What is the UCEED cut off likely?
028d08cc07ebd0a5c7b3,"When all processes of matter, energy and time in the universe, including those in our brains, behave according to the laws of physics and all issues are logical reactions on earlier issues, how independent is our thinking.?"
028d5401d5e5c31c9dd2,How much can someone learn in an average lifetime?
028d61b583d3eaed77a6,What licences are required before starting snack center counter/food counter in IT company?
028d97de57225e3d7349,What are the specifications of an Acer Aspire One 532h-2326?
028dc56171b8cab12e85,Is there a real threat of a massive earthquake occuring in the west coast of north America?
028dc7be1c60a9f320b7,Does hair wax or cream cause hair whitening?
028df9ce05661a05e751,Why do you need the Google Play Store?
028e3e4f1923d124ced2,"Why did YouTube stop monetization unless a channel reaches 10,000 lifetime views?"
028e4948e4d2bb022654,"What inspired Greg Egan to write the novel ""Zendegi""?"
028e6bdc2ebc0a6d819c,Why do white blood cells increase after a surgery?
028e70ef402cbdeea2f9,What undermined solid rockets? Why Goddard and von Braun realised liquid propellants were better?
028ea77975f6f851d446,How do you say I miss you in Brazilian?
028ec49d1cf5842ec8e6,How can I save on my electric bill if I am running 30 computers 24/7?
028ece54a9f0643b46f1,Why is only 6.14 kb data left every time for Jio by the end of every day?
028f1aeedec92ea39c4f,How is freedom of association violated in south Africa?
028f24eb528a77d46e89,Is it a common practice for growing kids in the USA to take vitamins & minerals supplements?
028f34db0537bb6269cc,What can be good award names for school students?
028f87c919178627f659,What are the postulates of Darwin's theory?
028fc314ba5519a6d86e,Is it worth getting diagnosed with BPD?
028fcf563d132724111f,Is it possible that the Warren commission omitted critical facts?
02901ecf899745b435d4,How much charge voter id?
02903bf2ec834f11ec14,What video game characters could defeat the Hulk?
02908a7dd2721c5e0131,Do doppelgangers sound like each other?
0290abe122a9c85a943d,Is there any minimum amount that I need to maintain in my bank account to invest in SIP?
0290b4c4509810f0c8da,What I do first when I be come a teacher of English for hot sport book?
0290ca550b1d9f1352a8,What do you do when life shows no mercy at you?
0290cb6c70b943edc38b,"If Looney Tunes characters are more popular than Disney ones, how come Warner Bros. doesn't make nearly as much money as Disney?"
0290d156fa0e848a6d3a,What are the best schools worldwide to learn Traditional Herbal medicine?
0290ed4d4c96f08a2a6c,Why do I feel cold while exercising?
02911cb0a195230ed999,What country has the best circuses today?
02913d75b3d274a9de4c,What is the required percentage for SC category to appear in advance?
02915566b58e1935cae1,"If you were able to go anywhere in the universe for 2 hours by teleportation, where would you go and what would you like to see?"
029194790e18273c5bd2,What was your first high school track meet like?
029204164eaa200feaaa,What is per year total expenses (fee+living+misc) for Masters in mechanical Engineering at McGill University?
029221b4a68fa09a4a31,What happens when a freak election happens in Singapore when people collectively vote for the opposition to show their discontent?
029267a43b14b92ca732,What are the best practice to do promotional & app install campaign to do in Nepal region?
029307c6aa4b4e07baaf,Will we ever go back to societies when almost all subjects were equal except the royal family?
02931c4b5846b32421b9,How long are stickers stored in the recent on Snapchat?
02932b3564f958d1097b,Are there any words/phrases/idioms that are interpreted by the Americans with a certain meaning and by the British in a totally different meaning?
0293751be124f6fe6116,Why IOCL not recruiting petroleum engineers through gate?
029397b15f019f69228e,Where can I find my WhatsApp favourities?
0293b8c110b287fb3db9,What do Marvel fans think of Doc Ock?
0293e70416a78ec184d8,Where can I find the online coding tutorial for C++?
02941e42515ac709712b,What causes people to be interested in BDSM?
02942234d9a256b678a2,Which FIFA World Cup Group has the best chance of producing a Cinderella Story?
0294597786c25017de90,What is the begining of chemical lipid digestion?
02946dcc6760fbfeb364,How does ontogeny differ from evolution?
0294c1e5a636b69a898c,What are the best insurance policies available in India?
0294d49d8b0cc7057688,What would cytosol taste like?
02952921972cf75d90ef,"In your opinion, what's bad about Iran?"
02953cea9bd31f4795f9,"Why do I demand instant closure? And if there’s no closure, does that prove that life is utterly futile?"
02955b73552c30137387,Why am I scared of people caring about me?
029563bd0276071099c7,What do you feel when you are using Quora?
029598bf54d3b12ab1c8,Do Indians have any other work here on Quora other than criticizing Pakistan?
0295b1d2515d190fb68f,Why should we do not look at the SUN during eclipse?
0295ccc2c659af882a49,How can I argue that technology is not taking over our lives?
02964c4c6aaef4b7c273,Why are experiments performed?
029652c209a78cf618ce,What should we eat today?
0296959605e327ed505b,What is the best food in Kolkata?
0296b1a8f9bf8c2efe26,What causes an itchy rash on my hands and arms?
0296ccd8ac55d0f2558c,Is 512MBof ram enogh?
0296ce51da03eb1725d2,How do I write a Statement of Purpose (SoP) for a master's program versus a PhD?
0296e1281e0c6646572b,Where can I find TOEFL curriculum?
02970d953dce0bfe18f0,Do Brian Urlacher and Matt Hasselbeck look like each other just a little bit?
029718ad51d9c3dbf4b6,Is it possible for a person to pursue a course in Law (LLB) after having completed English honors through distance education. (SOL DU)?
02971ae4079c12d51324,"Are there any images of the M-60 machine gun in Thai military service (if so, could you put at least three in your answer)?"
02976a4dc145f8c82d6a,"What countries in the world, except for those neighboring Syria, are seeing faster ethnic demographic change over the past decades than Sweden, or Germany?"
0297a9f43680bab91a5f,Is the syllabus of MBBS completely different from that of USMLE STEP 1 exam?
0298b12500bf2df8a01f,"If I'm planning to learn special relativity, is it necessary to study analytic geometry?"
0298e7541c98821d84b4,Is dodgeball a sport?
02996211ba1599055399,How many subjects are in computer science plus one?
02996beb660ccbc8d1c7,Do any living sport legends watch and comment YouTube compilations of themselves?
0299e03ff11145d1958d,What is the difference between MIGO and MIRO in SAP?
029a0b117cc2d97b1a52,Did dancing teach you anything?
029a329bb10570938ce7,How does multilingualism and multiculturalism help the endangered language in revitalisation process?
029a67dedd1c11eae4d3,Why don’t trans-men take hormones to become more manly and women to become more feminine? Why do they do exactly the opposite?
029aa15b67fe00ed8d3b,Is overstock a good investment?
029ae8e9f218c216b3ac,How is PGPM at ISB different from PGDM at IIM s?
029b3e40a9769a53fe1e,Why do Brazilians hate being Latinos?
029b5abefe7c8ed7ef03,How does time axis look on a 3D graphical representation?
029b7ddc5b833c5351bd,Is every woman satisfied with her partner? Are there some who stick with their husband/boyfriend despite his not being a good lover? Why?
029b919f9afe896791fe,How do I learn minute uncommon details while studying?
029bad227bcc7df349c3,What is corporate law in India?
029be5ec714b76fab00e,Was Kael'thas chaotic neutral or lawful neutral?
029c05f255064347c575,Are Muslims 21st century Nazis?
029c4f84f434fd6a8f40,What is absolute and relative configuration?
029c56e72eb743c76a97,Is there any anti-smoking advertising?
029c5ed610c1cb2cc976,How would you interpret the most predominant themes in Rick Riordan's novels?
029c648998e559a8eb98,Is MNLU Nagpur worth going as an institute that gives a brighter future?
029c7f8c3e0b3028c94d,What is an exciting/adrenaline job for a mechanical engineering degree?
029c9f7300c867c326a9,Can non-ionic compounds show vacancy defects?
029cc1d844ea587c30a9,Will the patches for watch dogs 2 automatic update?
029ce5b534fa389d1908,How much is it to start a website?
029d3a83fb8d84cbec76,Where can I buy solar eclipse glasses?
029d43ad86a55842754c,Could you share your insight about the best 5 companies stock to keep in one’s portfolio for a long term perspective of 10-15 years?
029d68035cf242540146,How many CPA eligibility credits will I get for MBA in finance and accounting?
029d7b4a643786128152,How many countries are giving PR visa to Indians?
029d9d03eb7b1c10d229,"Do you get depressed or sad for seemingly no reason, but after considering you recognize a deeper reason?"
029e49456af7afd60c2f,Why don't you see that being bad will eventually destroy you too?
029e7ca788a6ac19f5e7,What is the poverty situation in BJP rule?
029e7d4a27e4667c69ee,How can I get hired by Quora?
029e7d75428a98a53440,What is the process for summer training in BHEL?
029eaf78586f7b17ebf8,Is it possible for a messy person to develop OCD after becoming an adult?
029eb4fc21393c2edbe0,Does the offline JEE Mains questions repeats in online mode as well?
029ee2f12f10f38de4ea,How 4096 locations with 16 bit =4 K 16 bit memory?
029ee54eff69425fbe16,"Do actors who play a character for a long time (years) that has some physical quirk, ie. limp, stutter, accent ever have difficulty turning it off when the show ends?"
029f050e32ef58be4320,How can I make an offer no one can refuse?
029f4f221adf18ede468,Has a man or woman ever made you speechless because of their attractiveness?
029fa5d72d935ce6fc0f,What is the application process like at Monroe College?
029fc8af71a7fba40a46,"In the history of computer science, was there a problem widely considered impossible to solve, but eventually got solved?"
029ffa0043963f269b23,What are some less known facts about Jason Grimshaw?
02a07de3a5a56e6f51de,How can I learn game development on my own?
02a0cfb293ed1ecc1c03,Why AC is use instead of DC for transportation?
02a12ddba2a1b4349df2,Anyone who needs an ana buddy?
02a229abde9deaac921f,How do I overcome lack of motivation or interest in learning?
02a297606369cb506de0,I've heard a year back at NLIU even if you fail at one subject. Is it true?
02a3048e61832fe5028f,"Why are so many blindly believing everything Trump says, when others can see right through him?"
02a321c53b92539ccd07,What makes one to sweat a lot?
02a33bc229ebfe133b94,"I was molested as a child, and now at 24 years old, I feel like it hasn't scarred me in any way as it should have. Is this normal?"
02a35085e4f8dfc45c25,Why is almost impossible for a hot woman to make new girl friends when she is an adult? Why are girls often so hostile and detached?
02a392df07c4422db6d9,What are the major signs of a narcissistic friend?
02a39a9a83cfc30af78c,What would England be like now if theere was no Anglo-Saxon migration?
02a3b88eb8e937072970,Can you inject dissolved potassium chloride powder?
02a3dc6f92a904c55195,"An anwer was objected to for not being in English. However, it is plainly in English. How can this be?"
02a416f63a355e92cf32,What is the difference between control string of printf and scanf?
02a4233324759795fe61,Can psychopaths come off as overly friendly or fake?
02a42ad87b5c4f03cf6c,"Why do several people considered the book ""L.A. Candy"" by Lauren Conrad to be boring?"
02a4eaeac55eac33f725,What is the verb form of friend?
02a4fbda02be11a506cf,What software can I use to sign up as a writer on hirewriters from a restricted country?
