qid,question_text
00904dc430227b727c0b,"What is it like to live in San Marcos, CA?"
00904f01a594f531c4b5,"Should Bayern Munich start its seniors, Ribéry (34), Lahm (33), and Robben (33), against Real Madrid in the 2017 Champions League?"
009061b3c418fb71288f,Do people who are under surveillance by the U.S. government live normal and happy lives?
00907239fa44ab044ecc,How do you kill mosquitoes around a pond?
0090765dac1400c7560a,Which is the best online or offline resources for learning how software tracing or logging work?
00907a0c96765c762c84,How many questions are easy and how many are tough in BITSAT?
009080413d4e7d4e8f5b,"If every human in the world stood shoulder to shoulder, how many square miles of land mass would we cover?"
00908ebc532ecaafb644,What is something you've always wanted to say outloud?
00909f932728d17ce1f7,What are socio - cultural developments happened during kadamba empire?
0090a2d58083877b0f29,Can an IAS officer attend UN conferences?
0090b104bfc3014b65d3,"What are some great philosophical books, that are enjoyable and can be read in a weekend?"
0090b152cfbfe40b8c09,How do I choose between a career in Internal Audit (touching all sectors) and being appointed Project Manager of a major project (globally involved on one field)?
0090be0e290b8308d256,Is it helpful to upgrade Freshersworld account to premium?
0090c73ad63105b9f4cf,What is Evan Samuel Mickelson known for?
0090c830428d7b1e43d5,Did Derek Parfit ever respond to Douglass Hofstadter's implication that he had plagiarized Dan Dennet?
0090d59dd37bc20355d7,How will be my 10 th class if I would get full marks?
0090eb10ed74132cfe5c,Is it possible for someone living in Switzerland to buy goods and groceries from neighbouring countries like Germany and France?
0090f058f0f9e19f7e62,"What are some interesting places to visit in Xishuangbanna, Yunnan?"
009103fb21b2d515a687,What does it mean by 35 days visa on arrival? Does it mean we can stay there only for 35 days after issuing visa?
00910ea7c0528aadc741,What happened in the Seahawks locker room after the XLIX Super Bowl loss?
00912005089810a0a9ff,How do I search high authority website on Google?
009126bdd2c77c26af56,How do heavy metals afect us?
00912bb71177834522e5,The wave length of radio waves is 3.0 m.find its frequency?
00912e969e2335badcd0,How can I become a Doctor after completion of 12th Class?
009132a855bb529bd704,Can someone get invisible? Is invisibility possible?
00913422439b0342c3cb,Is there any set of colour terminologies that are universally used?
00914112b47151e866d3,What are the effects of drinking semen regularly?
0091420b02b294ba5598,How do I appropriately reply to people who speak ill of my religion?
009147370949e4523ffb,Which are the best calligraphy tools on Amazon.in?
00915bfa7f58e69dc65b,The resultant of two forces makes angle 30° and 60° and has magnitude of 40N . Then what is the magnitude of two forces?
009164f3a47371cdf357,Can We eat brinjal during typhoid?
0091653d51d6c3548667,"If the WSJ were to write a story about your business 1 year from now, what will be the story's lead?"
0091696ec8a8dc5647ee,What are some stories of Asians coming illegally to the United States?
00917c6d7433e2d45da7,How can I go about getting cheap radiology textbooks? Would anyone be willing to sell me theirs?
00919085566958aa9048,What would be a great MVP for Uber?
0091934a280c4d3a3b21,How mobile apps can boost the festive sales?
00919b5332bb8750cf56,Why do I feel as though I am not good enough?
0091a20c2705da84b47a,My finger next to my little finger feels cold around and at the side of my fingertip after a burn 5 weeks ago. Will that feeling come back?
0091af0e6c17d0631857,"What is the role of emitter, base and collector regions in the operation of BJT?"
0091c0882d180e074db7,Can I learn Android development while I’m in college?
0091e0710eb11bacab99,What is the maximum speed for a bike with 125cc?
0091e36759cebcf66416,KTM has already started manufacturing the KTM Adventure 390 for the other world at Bajaj's Chakan plant. Are there any odds of seeing a KTM Adventure 390 in the Indian market very soon?
0091e7d61e60421e28a0,Could I trick my brain into thinking that I have an accent other than my own?
0091f04a7fa3f8f8513b,What are some mathematics topics that can increase computer programming proficiency?
0091f9a514a17c154b9e,What was the name of Manu's boat?
00920c39195bb54db9ab,Can I use my HDFC debit card and credit card in germeny?
00920e0bc6f5d0458ed0,Which is the best fat burner for girls?
0092106f4fea152a6f0f,"What would happen if 1000 holes were drilled diametrically through the center of the Earth (assume the core is a simple solid), and nuclear bombs were dropped into all 2000 holes at the same time?"
009225661f7cfb694a96,Is every game like an exhibition to the Warriors?
009225d503753a886eb0,What made you start using oil of wild oregano?
00922deda95b79283187,How air break system works?
009253ae719329e74955,What happens if you replace a hard drive an a Mac with out an OS. will the screen even turn on?
0092540ca23a05fdb1d4,"Can one open ""savings account"" in LIC?"
009265c4b91fbb958ee0,Why did Reagan feel the need to reduce government regulations on private businesses?
00927796f1bc83c36a1b,Would you agree that poverty and limitation is actually taught in schools and ingrained in young minds subconsciously?
009286bc8bf2399e3f08,Why are all the cars in the motorcades of the Heads of States of black colour?
00928b13b3382edd2cf4,What could cause a salt rock lamp to leak?
009297ba2b29caf100af,Why with all the anticorruption rules and others on the rule book still the illegal activities are thriving on India.?
00929e44ad6885706066,What is your opinion on the world in general nowadays?
0092b5e6dc62aab99ab3,"In B.Sc Mathematics, what are the subjects and their order of difficulty (as per your views)?"
0092cdf7aeccd49b186b,Is iPhone X better or Samsung Galaxy Note 8?
0092d6309de2e4f35fca,What can replace the binary system?
0092dace77b0e6708002,Would you belive in God if He talked to you?
0092de55c3a2b21d9a2e,"Do any countries or regions want to re-join their old imperial powers, either as a colony or fully integrate?"
0092e329cf10fbca646b,How do you show nuclear fusion using isotopes of hydrogen?
0092f554d669de859a2e,Why doesn't jake Williams believe in God?
0092fb52d55946213508,Can I use Lysol to kill ants?
00930cf2e13287f501bd,What term is used to describe giant molecules?
00931d24bb63337235d7,What are the major differences between spring 4.x and 5.x?
0093300b6d92254a73d8,What is enchanting to a noble soul?
009332d1eb3e49c5777d,"If water is not permitted to expand, like in a massive steel block, will water freeze?"
009359b9dfecb18058af,"What are the best things to do on weekends in Springfield, MO?"
00936a2e3b244b8a33d9,Do Indians still need inner line permit or protected area permit to visit Leh?
00938f4ffa30fca8d55b,Whqt did the Germans think of the Italians during WW2?
0093a5522e2fdb06d280,What do you really wish to see in a future Assassin's Creed game?
0093b80749ba879f25be,How can I create delegated account that without Administrator Rights?
0093bd356437b9a09905,"Which is correct, I prefer tea than coffee or I prefer tea to coffee?"
0093c098b469f49ce026,What should be the ideal rent to cost ratio of a property?
0093cbeee921fb882ec9,"If East Asians have a higher average income than whites, do they have East Asian privilege?"
0093e836e65b70face92,Can someone break down the costs of using Freshly/Blue Apron as compared to cooking yourself? Which is economical?
0093e889da694cf0f856,"What sentence in modern Hebrew consists of five words, where each word is two letters, and four of the five words is the same word? If no one has posted the answer by next week, I'll post it myself."
0093fb83391e91f551ad,Which are the best private colleges for BDS in India?
00942489cfc14afbad0b,Do penis stretching devices really work?
00942f665dfe4f957cc6,Why doesn't the world acknowledge that Hitler was a result of a cruel society? Whats to stop another occurrence in this society?
009431f13beaea0c4a58,Do you think Alanis Morissette purposely made her song Ironic ironic?
009460f7c596e8135efd,"Why don't we explicitly condemn creationism as fraud? Most Christians recognize that evolution is real, while the book of Genesis is just a metaphor. What is wrong with calling a fraud by its proper name?"
009461d16f9bf4ac6cdd,He strung me along for a year in long distance and is now happy in a relationship of 11 months. How can he be when he gave me hope for an year and now I finally have moved to the same city.?
009464072d71a3c1b377,"What are the topicwise weightage of marks in biology, chemistry and physics in NEET?"
0094794d1fc09f2e202a,"I have had differing answers, if a main clause has the same subject as the dependent clause, do you use the infinitive or a conjugated subjunctive verb in the dependent?"
0094932651f08bf9fc60,"Does Donald Trump have any good qualities? Are there any standards or lines he won't cross, or does he have any humanizing moments that are sincere?"
0094a7a7933d8c79d1bd,What happens if an NFL quarterback loses his voice?
0094acee96a6513b31e8,How do people outside the US relate to the October Sky novel?
0094c9098129914807ed,How many seasonal retail workers were hired in the US during the 2017 holiday period?
0094d4f056644167f52b,Why can NaBH4 reduce aldehydes and ketones but not NaH?
0094d50061bfb93ee1fb,Funniest thing that ever happened to you?
0094e361712374e90a12,How can I make my channel as a brand?
0094e633ba0631cec640,How do I cancel Earny?
0094e9c57c089b3de987,How did Donald Trump become such a chump?
0094fc7ed86663a08431,How do I become a reserved person?
0095096194587624e0fc,Is it possible to crack SSC CGL while working in a factory?
00952564c3ff8898dc7a,Which are the episodes in Tarak Maheta s to be watched only for Babita ji?
00952e3e54ccb6648ae7,Is it right to have a communication with an ex even you're married?
00952f26487da86c006d,What is the annual fees in hydernager branch for BIPC?
009539080cecf772bc62,What did Stalin think of Sweden?
00953f37dda9047dfe4d,Were there lions in Spain?
00954449969543c58263,"Does ""je suis excitee"" have an inappropriate connotation in French?"
009547ea4e713b643cf6,What are some great sources to learn generating functions?
00955e0e9249de8804e5,What challenges did Edward Hicks face as an American folk painter?
00956d70bef0fc5ed703,Why do different brands of water taste different?
00957c44910f4d30f0cc,What are your most-gifted books?
00958d39ea3914b78171,How can circuit training help on building resistance?
009592a4d0d9574a8f67,Does the percentage in PCM like 55% really affects placements?
00959de86fe6fadfc661,What are the adverse effects of oxycodone?
0095adf62ad53c96d6a1,What environmental factors are likely to increase the chances of an outbreaks of an epidemic disease?
0095b91083dfd70e501c,What is an example of super cooling?
0095c288e3f62bab5a9b,How can I Behave in a Intelligent way and mature at age 15?
0095e0a9a86780233575,Do women ever feel guilty about working outside the home?
0095e88372b253f6af33,"Is it grammatically right to say ""Our task force will be carefully organized and tightly coordinated to eradicate that criminal group""?"
0095f034c6b930c4f995,Where the vivipoarous animals?
0095fd5fb053ec2dec22,What are the degradations involved in cell division?
009607526477cdd3f6da,Would a child in WW2 Britain have seen a lemon?
00961228f52415741253,Why is finance important?
00961e6fd411579bf8fd,How would Quora look in 2025?
009627d19ffe08773acc,In which state does current flows very fast?
00963630b1b506299577,What Happen when children do sex?
00963dccb10798bba965,"What are the settings of the book ""Friendly Fire"" by C. D. B. Bryan?"
00964162c4eab53a9882,What house should I never buy?
009649d1383b137a4480,How do I prepare myself for KVPY and what are some good books for it (for SA)?
00965f49663f4dd5df72,Was the Saudi Arabian government involved in the 9/11 terror plot?
00966131b18ee2166563,Could anyone explain the budget in parliament?
0096673289ea1850c8b7,How do spherocytes cause hereditary spherocytosis in humans?
009688b095770cfccb02,Can any one give real time example for pre-condition and post-condition in testing?
009698dd73b5132414f7,Is 90% isophyril affective against bed bugs?
00969b06bdafb8ec3f32,"Why didn't Modi govt followed the protocol of appointing an an retired IAS officer in CVC post instead he choose his own person KV Choudary, How can then corruption be brought up to surface?"
0096c28ee688ec8e2a1b,"Once there was a person that had secretly stolen something important to me, and I recall them acting irritated and angry when I would cry. Why did they become angry instead of remorseful?"
0096c2a8d7ecc7dc9645,What are some ways to not let others disturb our mental peace?
0096cde250233654258d,What ingredients are used in making toilet paper?
0096d09375ef6b8d131c,"Im 20 years old and addicted to prostitutes, how do I stop seeing them?"
0096eb8c0aaecbbdc2e1,What are the repercussions if the Gulf Stream shutdown?
0096f9651a86655887fb,How can one should round off the decimal while solving common logarithm using calculator?
009710198417f72f5009,"Why has it become virtually impossible to get real information in support of ""buyer beware"" advice?"
009712fa617ef413aaef,What does it take to be considered a professional mathematician?
009722306fe1a2a1e0fc,Can you boost your immune system in a day or do you have to build it for a while?
00973a60af718f45b1c5,How can I change the font in Lenovo A7000 which is not rooted?
009746e4fdbb54acc74a,Will Mars colonists need a calendar and time system different from the one we use on earth?
0097694a86a9237485e9,What items are considered contraband for someone in AIT for the army? Does it vary by location?
00978a8df7c539e8191d,Are Mumbai girls more modern than bengalore girls?
00978cbd52d3450e578d,How bad is bat depopulation from White Nose Syndrome and how is it affecting the ecosystem?
00978ef89d5ae7164166,What is cryolite and its properties?
00979054b00de78f49b1,Did you ever snoop around in the master bedroom while babysitting? What did you find and do? Anonymous answers are recommended.
0097919834182b3becb3,Who was the first minister of Assam?
0097aecad63844683283,What does a 68E Dental specialist make in the civilian job?
0097d86b93c3928c10ef,How many time it requires to sent a speed post from Delhi to Kerala?
0097e2729ad3e93aeb64,What are best ECE placements of NSIT in 2016?
0097eadf13b12dcb6388,Have you known a celebrity who became famous after you got to met them and do you still keep in touch?
0097f185be2cf6fe6c97,Do former prisoners retain habits from prison after they are released?
0097fe6a9b9429e8bc71,How do I decide between two confusing situations?
0098040baf3acadda866,Why have you written your name in Hindi in your bio when everyone on Quora understands English?
009809c6ac32435c5193,What is the import and tax law for importing jewels into Australia and selling them?
009826d0cf33d1e570d7,What does shaving cream do to the structure of slime?
00982adb67c61c5c8bc3,Why is inferential statistics important?
009848967e1d38b86994,Does liking PDA make me a pervert?
0098623c4911b4c8abea,"How would you rank the following undergrad business programs? USC, CMU, BU, BC, Northeastern, Emory, NYU, Michigan and Villanova."
0098696b48cc39cad65b,What are the most popular hotels in Las Vegas?
009869be381cc3dc6665,Can you eat peanut butter if you are a vegetarian?
00986ab8af044992ca8e,Is there negative marks in remedial exam?
00986d42b32fa6949394,Which fruits contain vitamin D?
00986dd72ba111126ca3,What are some detective novel books?
00988011bf61cfb95739,Which countries in today’s context would come within a general classification of behaving as ‘war mongering nations’?
009887d759f06beaa610,What are the most common causes of candida?
00988d0f1a3c0195dcc7,Do all native speakers speak their native languages at C2 level?
00989256b9129837f2f2,This guy was so sweet to me for a few weeks and then blocked me after saying his phone broke. Why would he do that?
0098a222012522b4e98a,Was Julia Gillard sacked?
0098a952c51f0d7d624f,What are some open problems in unsupervised learning (clustering)?
0098abd232f6f3b04550,How would someone return a curse to the sender?
0098bf58f27600155a35,What type of birds sound like a cat?
0098c7cec917d700335d,How can I get huge website traffic from Facebook?
0098e5b8335a62791abf,Is Dr. Steven Greer an extremely good fraudster with his claims of ufo' s and aliens?
0098ee0b40052ac10c4e,Why are voice and video call functions banned in Saudi Arabia?
0098f5f145b8c5366373,"Which is the best photography course in India, regular and correspondence?"
0098f80ea0d2c6932a9e,Can a colour blind person join IOCL/BPCL/HPCL as marketing/sales officer?
009905bb3d219668dc6b,What will Australian foreign policy be in the next 20-30 years?
009905cab60389a96653,Where in Pune did you get your iPad screen replaced?
009910556977f87af602,What are some creative ways of using browned Italian sausages in Latin cuisine?
009911ccd2482f11fc14,My application number is #CC9RP7W77I. I provided my documents in Feb. The status is showing as credit upsell. What does that mean? How long will it take to approve and delivered?
0099233c025279c31b8a,"Why is it that the more attractive I've become less guys want to have a relationship with me and instead want only sex, but when I was less attractive I had more committed relationships?"
00995aba0159155bea86,What is the accomodation fees and mess fees in NIFT Delhi?
009961fdf1db4d64b126,"What resources (topic specific) should be reffered for JEE Advance for exceptional ranks (1 ,to be specific) ? I'm being promoted to class 11 now"
00996f295a7067eb82ad,How can I memorize a route for road trips?
009979d0d8215c667fe6,What should I wear to an interview at Chipotle?
00997c191f5216ef2028,I don't have expectations from people around me? I feel happy when they are happy. Am I abnormal?
0099aa399fd9e4f2cd43,Is the VFX industry improving?
0099ab3e9cb1e605b209,What takes a man to become charming?
0099acda8fb5c80a5796,Do Pacific Islander people have more chance of getting into a good college because of affirmative action?
0099c803fd8185f1c186,Is it possible to get your taxes back in Australia if your stay is for less than six months?
0099ca1bfb2e2725ff01,What do Polish people think of Latvia and Estonia?
0099d8d9607757f6aab1,Does Quora use self-learning AI bots to filter and shadow remove answers or people?
0099e737bb12eda082ee,What should be done so that trees may be saved from being cut?
0099ef0c17401d3302a2,Should Muslim use short suras to meditate and enhance the mindfulness or only traditional mantras work best for self awareness?
009a096c75316e0860f5,How can I draw a Trojan warrior?
009a0c248034f47cb9fe,Can I get a girl in Delhi?
009a148510618ee6134b,Why do we get attached to few people?
009a1e26f7d256fa9755,What shall I do if I like a Chinese girl?
009a2c9cb2545581aade,Can a Indian citizen to get a security guard job in Canada?
009a2d1c68e7b69d99ca,What is the normal usage temperature for i3 3120M processor? I use Samsung NP300E5V laptop with AMD 8750M GPU.
009a4d1d0ba54d22f4aa,How is UCO bank to be joined as clerk?
009a61a030da7d275997,What does it feel like having sex?
009a660716c51b9c1ecf,What does it mean when a dog sniffs your butt?
009a688cd89d8ccf75f0,When we say we need x info to describe the state of a particle from where do we take that info? Does the particle itself gives it to us?
009a87740fd366769c1a,How does Capgemini hires experienced people?
009a9bd7bf080dd8a0c1,How does our heart works?
009aa1ef5aae01733675,What are the types of cash books in accounting?
009aaca8d7cdf7759671,Who is the contractor for maintenance of drainage system in Mumbai?
009ac8f6b0e53a665150,"If a person is attacked and submits all documentation to prove that they are no longer safe at home, why does your dependency appeal committee reject them and suggest that they go back to their abusers for assistance?"
009acf986905f2e3773e,What are the risks of eating jellyfish?
009ad45f67aa13cb7b56,What is the best automation tool for salesforce?
009adeea255eb15a3189,Who are the ideal candidates for studying Business Analytics? What should be their bachelors degree background?
009ae27145d422d2b37a,Do you like the new Diet Coke flavors?
009aed275d83ef8cc74c,"How come people still use Quora to answer questions, despite many of them being able to be answered on Google?"
009aed58d9da9051508c,Why does India want to give birth to more people to catch up with Chinese population?
009afb0a3716d819bf7e,What did Trump and Sessions possibly gain from firing McCabe with less than 24 hours until retiring?
009b07bb05418c5e83dc,Who are some of the good left arm bowlers currently playing?
009b0f3da5d9227269af,How can I collect geocoins?
009b1480c2eb9cbd6fc5,What is the best loyalty membership card?
009b178ba7849b0b767a,Are you satisfied with the design of Ferrari SP38's design?
009b315f13191aa81e7f,How do I enter text dynamically in a new page in PDF box?
009b397d0d35efef2710,I am having strong sexual desires to have sex with sisters of my wife. I never will do such things but having these desires are normal and do they make me pervert?
009b50938dd36e167575,What are some good examples of positive connotations?
009b56fa3a68a78574e7,How fast can I learn to play the flute (at a basic level)?
009b5cff7f1ca9388ee3,Which pencil sketching classes are available in Mumbai?
009b7d6f80a26a5176a7,What are some fun things to do with your friends on a Friday night?
009b7e8f50dc8897f44e,What are the steps or actions taken by the government of India to control air pollution?
009bb6dc04d1dddfeb57,What demographic groups use the Miami Metro the most and the least?
009bbb71ff4408eb733d,Do people lose their usual self with the use of psychedelic drugs?
009bc40ce7cdf8b05776,Can a Non-Muslim perform Islamic prayer behind a (Muslim) Imam?
009bc8cb39509310ac72,How people collect honey from hives.why did they do for this?
009bf7e00170cfb66d86,What are the geographic features surrounding Sugar Land (Texas)?
009bf85bcf1027131a46,Where can I get the best spray tan in St kilda?
009bff16cfc79037ab8a,Have some voice actors played football?
009c065569f5b5c0cfba,Why are most police and former police assholes?
009c0c1869eadc8aa5d1,"For emigrating to Canada or Australia, does being employed full-time in your own freelance website development consultancy count as work experience?"
009c0cba1907b93ad8e3,"Is there a specific type of insurance for ""as-needed"" or ""on demand"" high-risk financial transactions?"
009c0edd183736e42498,"How does ""صور"" in Arabic translate to Tyre, the Phoenician city?"
009c193919c278cc3304,How do I get people to stop stealing my best friend away from me?
009c1cc80151d65ca277,Is SHAH RUKH Khan vegetarian?
009c3da7a988d62eb4ee,Will there be a Sherlock Holmes season 5?
009c5d9d8d5643139e5c,Is attention any different from awareness?
009c62378224005da440,How is your life being a recruiter?
009c6e7dfb4307ab4537,Q why neutron is unstable out side the nucleus but not proton?
009c747d7816c8f2bef5,Can an employer alter an employees contracted shift schedule?
009c771f9387889ac94e,Can I use Patanjali aloevera gel for my hair?
009c7790f9841518ade0,What is your dream? Did you make an effort to make it true?
009c87f3f03025cf3e6e,"Why do people who listen to pop music refuse to listen to anything else? I understand why you would listen to classical, rock, jazz and various types of electronic music but why pop music is so beloved by so many people is a mystery to me."
009c8afe2d2999684ca3,What ammeter measure in AC current?
009c9397affabeaf992c,Should I quit gaming even though I get good grades?
009caca20de5c85dc5fc,What are the best small project ideas to be done in engineering?
009ccfe9a0582fcdd323,How do I excel in CBSE Class X Boards?
009cd51699fdcb0a9ff3,How did Acrimony (2018 movie) get greenlit? What's the backstory of how the movie got made?
009cd61200e28912ab3f,What’s should I see or do in 48 hours in Budapest?
009cdfd6afbc47cc1c4a,Which issue spurred the conflict between Pope Gregory VII and King Henry IV of Germany in the 1070s?
009cf82cfdb5850782c5,"Why were the Palestinians in the Galilee area not ""removed"" by Israeli forces in 1948 as were almost all in the rest of the country?"
009d14bc6ecb29b7715a,Which countries are taking medical students and offering them better learning?
009d170d6d038615ac82,Who invented the Bengali language?
009d1761e296b43c1b83,How do I find good consultant for job in Dubai? As I want to relocate in Dubai.
009d1a7691f2c3204ff3,How will you make others remember you and have them repeatedly come to you?
009d1fe1f1e91669ff56,How is polycystic ovary syndrome (PCOS) diagnosed?
009d257b8fdbb1a69880,Who are the top investors in wellness tourism?
009d3581143ee4466fa9,How does Richard Müller explain the fact that not everyone can 'sense' god?
009d3c3e56b0597494bc,Why do I have to pay to invent something?
009d4ad38d835c0dd3ad,"Why do so many Americans believe that their military is spread all around the world in a bid to be ""a force for good"", when the leaders of every other empire, from the Roman to the Ottoman to the Japanese, also used this line in their propaganda?"
009d4d1af6a7526e0f99,Where was your first job?
009d4e2ca20ed44ee9dc,Were there any protest concerning the Olympic Games Rio 2016 after the event?
009d55fdf57a8a334b03,Where can I shop baby chairs online in Singapore?
009d763ea7b41a7ea9bc,What are the best sites for mock tests for AMCAT?
009d7938d1a748a0d584,How long does it take for the teeth extraction site to heal?
009d7c70db5c9c9d0b3b,It's been reported that President Trump's first executive order included cutting-off ISIS funding. Was the Obama administration funding ISIS?
009d819c52ec18f6345d,Who was Frank Winfield Woolworth?
009d82e7331b1d9c73fb,In which class do you read?
009dbeb65f15b9397a1d,Why do opinions on when we will have intelligent AI differ so much?
009dc2c1d59c5f53aa64,What is dividend and earning per share?
009dcbca5b9b59b0248a,What if Overwatch had random critical hits?
009df0274d3e10769570,Are there any non-native (not iOS or Andriod) game apps that have gone viral?
009e0b6cbf2326f3e564,What are the differences between British and American girls?
009e1f993680f1d0aa13,Is White American a separate ethnicity from European? I know African American is considered a different ethnicity than any African ethnicity because of all the mixing over the years.
009e273b2536ecb0db8d,Are Russian intelligence actors using Quora to drive division in the United States?
009e2a9c1d1a6670093a,What is the composition of inhaled air and exhaled air?
009e353ae0c65bb24026,What are some of the most common misconceptions about philosophy?
009e68c915895be0d947,What do Indian Muslims think about the Mughal invaders and why do they consider akhbar great even though he killed so many innocent people?
009e6edd82c6b9074111,Is it worth it to treat girls very terrible as they like bad guys?
009e721ce8f74bb81acd,In what year China had technology such as television cell phone and computer?
009e78984b72a0a1fe25,"Which substances exist in solid, liquid and gaseous states?"
009e81fa68e70bb419a2,How can I become a tech billionaire sucessfully?
009e83d8a7a0b43d78c5,Is a minor in screen studies useful?
009e9df7dd178b6ef9e5,What combination of chemicals are ideal for treating well water containing iron?
009e9ff2d3d91a517125,Can I establish myself as a legal entity and sell stock in myself?
009eb9ff8d7281426125,"My therapist said that they care about me more than just ""as a patient"", what did they mean by that?"
009ecf9ecbb213d3df52,What are some reliable search tools or sources of info regarding buying a plot of land in the UK with planning permission?
009ed5b199b9787cbea1,What is the language with the most jokes?
009f06eaa74594a403ea,What should be the features of online community?
009f13b572ebb82e7f31,What is the best Caribbean dish?
009f260cc270ac66c9d3,What does that mean if he told you to slow down but he still likes hanging out with you?
009f542a375db13ca472,Why do real-time PCR amplification graphs fall below the baseline or threshold?
009f5b16e260b6cae6d8,How can I root my Samsung Galaxy S7 Edge?
009f5bd4e9fbdf25927f,Why don’t you take the NCLEX right after completing a BSN Program?
009f5d0fdd9f9915bb9d,Is Tyre repairing shop proproetor?
009f69f8d3c3e9328010,How does one deal with others who hold others back in life?
009f7271e164468ee24f,What are the best ways to build your own brand?
009f7851b7eb35015b19,Why do we use carbon inside the battery?
009f859e0953e4f0155a,Which fear blocks you from speaking openly in life?
009f9531ec2d6b01ac78,Is Nahata Professional Academy Indore good for the coaching of CA final Costing and DT?
009fa733b0d814a5ec77,Why are you a racist?
009fb87dde96a5b0a210,Is working in the Google Doodle department a rewarding experience?
009fd182aff25aea3f1f,Is more evidence-based research needed on whether gun control legislation prevents firearm fatalities?
009fdc6dc25ad13f3e08,"Which award does YouTube gives in 1, 000 subscribers?"
009fe3e0762c4bcebb41,What level of performance can I expect from 4K Color Drive Pro?
009ff2655db26eb29d38,How do I crack WorldQuant?
009ff36f12ebe4416843,Who owns the Twitter?
009ff72277d0fc79ec64,Can atelactasis of lungs obstruct the view of lung tumors in chest CT scan without contrast?
009ffc3297fb5480fc7e,Is it possible for a normal university passed out engineer to get a high paycheck?
00a00956bfbe5741127d,"To those who were poised to make it big in life but irrevocably messed it all up, what is your story?"
00a00dc3c5fe08bc9d5e,"Unlike the other two judges in the Ward-Froch fight, why did boxing judge John Stewart gave most of the earlier rounds to Carl Froch but gave most of later rounds to Andre Ward?"
00a014ce53d10a1b0bb1,Are non-chill people more likely to prevail in fights over chill people?
00a01bd2e150305acbfa,What are the requirements for the civil wedding in Philippines if the partner is Japanese man?
00a02c33c12301c47cd4,Where can I find Easter banners for email signature?
00a04bb68dfcb0d65a00,What different practices it takes for astral premonition and astral projection? Why doesn’t parapsychology explain it?
00a0748f9d14208df807,Why does God never answer prayers? Why should you be glad he doesn't?
00a08ec4e76dd1127511,Why didn't the father of Jinnah put on a condom on that fateful day?
00a0a69cb64f2a07aa62,Are doing whippets (nitrous oxide) dangerous for long term health?
00a0a8ba3b7d9af00911,What is migeration?
00a0aa01922cff0704ee,How does chlorophyll affect photosynthesis?
00a0b1c4cfa34f1419c7,A bullet is fried normally through a wooden plank 0.05m thick. The initial speed of the bullet is 200m/s and it's emerges from the plank with a speed of 100m/s.find the retardation?
00a0b60cf5a5ce74412d,Explain the difference between the employment rate and the unemployment rate. Why does the distinction matter?
00a0b855d9250522bcc3,"What is the answer to write in ""division"" for college end sem marksheet in the form of IIM L (abm)?"
00a0bc6aee682624bd2c,"As an individual, what can you do to help save the environment?"
00a0dcac770e6383b2a5,Why is raping a girl such a special crime?
00a0e4cc8051aff3524e,"How do you recognize the sentence ""Made In China""?"
00a0e747a9c5ee3e8ee3,"Where is the best place to get insurance for camera equipment? I have a DJI Ronin, Sony A7s MK2 , Metabones, and a lens.."
00a0ecdb21202db8edfc,What is the current situation of TN visa holder?
00a0f9985f3d40fc1ca9,Is Micheal Jackson in heaven and in peace now?
00a103fe0d7e82f54d43,In male periplaneta Americana wings are vestigial?
00a10e494094cc9feab6,Why is super glue important?
00a1187a6cbe40e2e1b8,"Why is that whenever I think about this guy or remember some memory of him, I get these 'feelings' all over, but when I actually see him, I don't feel much? Is it just my shyness? The guy has changed a bit in looks too."
00a119e009a89c4f835e,How are you doing in college?
00a11a19fef82c10fc39,How can I start blogging for small business?
00a12d598e3d8e6f30dc,Do silencers affect a gun's accuracy?
00a1430e03be007439ed,Is inbreeding OK/allowed if every romantic partner of the opposite gender outside of your family rejects you (because continued advances on them are illegal so inbreeding should be OK)?
00a1641295659c7b277c,"How was ""Hurley International"" founded?"
00a18f39317033fb6068,How can I keep my bones from breaking so easily?
00a1997e67b4f2e846a2,Is stanch flat earth believe a symptom of paranoid delusion?
00a19cf9311bbdd102a1,Where can I find sensor dataset for manufacturing use case?
00a1cf323bad0252ff53,Why isn't the media calling out Donald Trump on being mentally ill?
00a1d43639a58d83eb4b,How can you count the calories in a serving of fried white rice?
00a1d8625311e69f8e3b,How do I get smart money fast?
00a1da13e1fde2731968,What was the best gun you ever fired?
00a1f15b08a50e6a6273,Why there is no placement activity at SRM University School of Management for 2017-18? I paid money to the coordinator.
00a200e37631e3ce6567,Are there any plans for joint ventures of Gas and Oil explorations between Greece and Turkey in the future?
00a21e44d8a74ff7789c,Is it okay to have sex in a sewer?
00a21f9662a3b3cf050f,What are the drawbacks of the NetLogon service?
00a21f97ea570d92c65d,"What do you think of Kingsley Browne's book ""An Evolutionary View of Women at Work""?"
00a2257fdaefd23ef48a,What happens when you log into your Instagram on another device and then when you send a code to your email adress and nothing comes up?
00a226c8a52749eac397,What can be the best mental model and metaphor interface for something like Microsoft Office?
00a226d418b37938e4dd,"I am getting this error when I am trying to share a recent blog post on FB: ""We had trouble using the URL you provided. Please try again later."" Why?"
00a241730251f7fa0a7c,How do you distinguish between the sound of a saxophone and a trumpet?
00a251253ab2e83f2755,Why did Quora ban alialshamsi?
00a261648054f9021321,Do you like monotonous life of a medico?
00a266b289f91bfb9d4d,What are the criteria of mega cities in India?
00a26872d1babf808bd5,"Why the h*ck do Brits end every sentence with ""x""?"
